# z=0  lgm1=6  lgm2=15  nm=1000
# omega_m=0.28  omega_l=0.72  omega_b=0.0462
# h=0.7  sigma_8=0.817  ns=0.96
         0           6          15        1000
      0.28        0.72      0.0462
       0.7       0.817        0.96
       771  12.945946 8.829696e+12 2.277074e-04 1.182839e+00  2.236524e-04 1.443152e+00  1.539364e+00
       770  12.936937 8.648431e+12 2.322631e-04 1.179041e+00  2.284229e-04 1.437636e+00  1.544504e+00
       769  12.927928 8.470869e+12 2.369067e-04 1.175274e+00  2.332893e-04 1.432163e+00  1.549657e+00
       768  12.918919 8.296952e+12 2.416380e-04 1.171536e+00  2.382530e-04 1.426734e+00  1.554821e+00
       767  12.909910 8.126624e+12 2.464578e-04 1.167827e+00  2.433152e-04 1.421347e+00  1.560000e+00
       766  12.900901 7.959776e+12 2.513622e-04 1.164144e+00  2.484787e-04 1.416002e+00  1.565195e+00
       765  12.891891 7.796353e+12 2.563624e-04 1.160486e+00  2.537451e-04 1.410699e+00  1.570407e+00
       764  12.882883 7.636301e+12 2.614537e-04 1.156854e+00  2.591155e-04 1.405438e+00  1.575638e+00
       763  12.873874 7.479520e+12 2.664587e-04 1.152860e+00  2.645912e-04 1.400211e+00  1.581451e+00
       762  12.864864 7.325957e+12 2.716917e-04 1.149193e+00  2.701732e-04 1.395025e+00  1.586847e+00
       761  12.855856 7.175562e+12 2.770229e-04 1.145563e+00  2.758640e-04 1.389878e+00  1.592246e+00
       760  12.846848 7.028255e+12 2.824570e-04 1.141969e+00  2.816666e-04 1.384771e+00  1.597648e+00
       759  12.837837 6.883942e+12 2.879927e-04 1.138409e+00  2.875841e-04 1.379702e+00  1.603055e+00
